primary_key	age	gender	product_key	product	gross_revenue	discount	NPS_score	Churn_risk
2146	41	unknown	3	large	39.59	5.41	3	0.277
2147	37	male	2	medium	24.26	5.74	4	0.2
2148	51	male	1	small	13.68	1.32	9	0.342
2149	25	male	2	medium	18.11	1.89	2	0.114
2150	19	female	1	small	14.83	5.17	3	0.281
2151	42	male	2	medium	19.1	5.9	2	0.385
2152	60	male	3	large	36.06	3.94	8	0.75
2153	32	unknown	1	small	12.82	2.18	3	0.837
2154	55	male	3	large	30.08	4.92	6	0.684
2155	51	male	3	large	35.07	4.93	5	0.079
2156	39	male	2	medium	17.02	2.98	6	0.135
2157	32	female	3	large	38.14	1.86	2	0.375
2158	33	male	3	large	31.63	3.37	9	0.36
2159	25	male	2	medium	15.57	4.43	6	0.65
2160	39	unknown	2	medium	20.97	4.03	4	0.972
2161	52	male	2	medium	23.97	1.03	9	0.292
2162	45	male	1	small	5.53	4.47	4	0.538
2163	36	male	2	medium	23.41	1.59	6	0.226
2164	20	male	2	medium	19.35	5.65	5	0.145
2165	52	unknown	2	medium	16.21	3.79	6	0.354
2166	59	male	2	medium	24.27	5.73	5	0.528
2167	57	unknown	1	small	6.99	3.01	6	0.651
2168	56	male	2	medium	20.9	4.1	3	0.189
2169	25	unknown	1	small	6.98	3.02	5	0.411
2170	57	female	2	medium	22.8	2.2	7	0.575
2171	53	male	1	small	10.55	4.45	8	0.684
2172	38	female	1	small	13.6	1.4	3	0.248
2173	44	male	1	small	7.73	2.27	5	0.345
2174	50	male	2	medium	23.71	1.29	6	0.381
2175	49	female	1	small	12.66	2.34	5	0.472
2176	47	male	3	large	31.16	3.84	7	0.146
2177	53	unknown	3	large	37.78	2.22	3	0.614
2178	20	unknown	1	small	9.33	5.67	9	0.919
2179	55	male	1	small	10.38	4.62	5	0.769
2180	28	female	2	medium	20.95	4.05	4	0.668
2181	31	unknown	2	medium	25	5	5	0.474
2182	20	unknown	2	medium	21.82	3.18	2	0.852
2183	30	male	3	large	35.5	4.5	7	0.333
2184	41	female	3	large	33.06	1.94	4	0.279
2185	33	female	1	small	8.44	1.56	7	0.403
2186	55	male	3	large	30.8	4.2	1	0.457
2187	32	male	1	small	13.81	1.19	5	0.73
2188	50	male	1	small	14.53	5.47	1	0.46
2189	37	male	3	large	35.76	4.24	4	0.669
2190	22	unknown	3	large	35.99	4.01	3	0.249
2191	44	unknown	1	small	5.16	4.84	4	0.165
2192	22	male	1	small	8.77	1.23	1	0.569
2193	58	female	2	medium	23.75	1.25	5	0.233
2194	29	male	2	medium	16.14	3.86	3	0.347
2195	26	male	1	small	8.25	1.75	5	0.418
2196	21	male	3	large	35.79	4.21	4	0.132
2197	56	unknown	2	medium	15.26	4.74	4	0.345
2198	22	female	2	medium	19.88	5.12	7	0.588
2199	51	male	1	small	6.88	3.12	4	0.535
2200	54	female	3	large	34.2	5.8	5	0.302
2201	28	unknown	1	small	9.32	5.68	4	0.734
2202	55	female	2	medium	15.89	4.11	3	0.26
2203	23	male	2	medium	22.26	2.74	7	0.618
2204	24	unknown	2	medium	21.94	3.06	2	0.467
2205	37	female	3	large	37.43	2.57	2	0.658
2206	22	male	1	small	12.72	2.28	4	0.45
2207	41	male	1	small	5.24	4.76	5	0.129
2208	39	female	3	large	32.71	2.29	3	0.933
2209	18	male	1	small	5.66	4.34	3	0.386
2210	27	male	2	medium	22.01	2.99	2	0.646
2211	25	female	1	small	13.43	1.57	5	0.237
2212	46	female	2	medium	22.88	2.12	5	0.399
2213	42	male	2	medium	24.46	5.54	7	0.351
2214	47	female	2	medium	21.49	3.51	5	0.882
2215	33	male	2	medium	19.16	5.84	6	0.314
2216	46	male	2	medium	21.26	3.74	2	0.494
2217	36	male	2	medium	19.23	5.77	6	0.44
2218	40	unknown	1	small	13.77	1.23	4	0.428
2219	40	male	1	small	11.23	3.77	6	0.424
2220	58	male	2	medium	18.52	1.48	3	0.351
2221	50	male	2	medium	16.3	3.7	5	0.132
2222	58	female	3	large	35.24	4.76	5	0.197
2223	59	male	3	large	38.14	1.86	5	0.321
2224	50	female	1	small	6.61	3.39	1	0.158
2225	39	male	2	medium	18.9	1.1	7	0.213
2226	25	male	2	medium	16.99	3.01	4	0.124
2227	56	unknown	1	small	11.63	3.37	6	0.506
2228	28	male	2	medium	16.23	3.77	4	0.274
2229	56	female	1	small	11.93	3.07	2	0.243
2230	52	unknown	2	medium	18.81	1.19	4	0.128
2231	50	female	2	medium	23.62	1.38	6	0.536
2232	35	female	2	medium	19.29	5.71	4	0.356
2233	52	male	2	medium	19.05	5.95	9	0.671
2234	19	male	2	medium	15.13	4.87	5	0.339
2235	37	unknown	2	medium	21.72	3.28	5	0.35
2236	28	female	2	medium	16.98	3.02	4	0.211
2237	58	male	2	medium	15.12	4.88	7	0.498
2238	37	male	1	small	6.44	3.56	9	0.179
2239	57	female	2	medium	24.87	5.13	4	0.444
2240	43	male	3	large	36.34	3.66	5	0.349
2241	25	female	3	large	37.2	2.8	7	0.112
2242	30	unknown	3	large	39.42	5.58	1	0.41
2243	50	male	1	small	5.19	4.81	7	0.201
2244	20	female	2	medium	19.9	5.1	3	0.586
2245	48	unknown	2	medium	16.48	3.52	4	0.622
2246	24	female	2	medium	24.1	5.9	6	0.037
2247	39	male	1	small	11.55	3.45	5	0.618
2248	31	male	3	large	39.38	5.62	6	0.101
2249	35	unknown	2	medium	23.5	1.5	8	0.233
2250	40	female	1	small	6.94	3.06	5	0.544
2251	20	male	2	medium	15.62	4.38	3	0.331
2252	25	male	2	medium	22.64	2.36	2	0.456
2253	36	male	1	small	8.41	1.59	6	0.716
2254	34	female	2	medium	23.92	1.08	7	0.122
2255	30	male	1	small	13.33	1.67	4	0.564
2256	31	unknown	1	small	5.59	4.41	5	0.565
2257	35	male	2	medium	20.56	4.44	6	0.245
2258	53	male	2	medium	18.46	1.54	4	0.541
2259	20	female	2	medium	18.99	1.01	4	0.111
2260	37	female	3	large	34.44	5.56	6	0.555
2261	56	female	2	medium	17.24	2.76	2	0.311
2262	39	unknown	2	medium	21.96	3.04	9	0.554
2263	20	unknown	2	medium	19.85	5.15	3	0.239
2264	36	male	2	medium	19.56	5.44	7	0.322
2265	37	unknown	2	medium	21.88	3.12	6	0.283
2266	43	male	2	medium	20.51	4.49	2	0.629
2267	42	unknown	2	medium	21.75	3.25	6	0.27
2268	21	unknown	2	medium	18.67	1.33	5	0.431
2269	29	male	2	medium	22.46	2.54	3	0.471
2270	37	female	1	small	9.07	5.93	4	0.412
2271	23	female	2	medium	18.84	1.16	3	0.622
2272	58	unknown	3	large	37.24	2.76	6	0.348
2273	40	male	3	large	31.86	3.14	7	0.462
2274	19	male	1	small	5.87	4.13	7	0.546
2275	59	male	2	medium	23.21	1.79	5	0.537
2276	59	male	1	small	12.39	2.61	4	0.481
2277	53	female	2	medium	23.3	1.7	9	0.504
2278	24	male	1	small	7.94	2.06	2	0.227
2279	28	male	1	small	14.22	5.78	2	0.775
2280	29	male	2	medium	23.94	1.06	7	0.634
2281	23	unknown	2	medium	23.63	1.37	3	0.483
2282	54	male	3	large	34.88	5.12	6	0.16
2283	47	male	2	medium	19.07	5.93	3	0.369
2284	48	male	2	medium	18.32	1.68	2	0.462
2285	44	unknown	2	medium	24.4	5.6	2	0.47
2286	22	male	3	large	30.81	4.19	4	0.821
2287	38	male	3	large	35.87	4.13	7	0.267
2288	44	unknown	2	medium	24.53	5.47	3	0.206
2289	30	male	2	medium	16.03	3.97	2	0.615
2290	22	unknown	2	medium	24.19	5.81	1	0.414
2291	60	male	2	medium	23.58	1.42	4	0.747
2292	28	unknown	2	medium	20.43	4.57	6	0.211
2293	49	male	2	medium	22.92	2.08	2	0.426
2294	45	male	2	medium	24.79	5.21	4	0.311
2295	47	male	2	medium	19.16	5.84	5	0.02
2296	59	unknown	2	medium	15.25	4.75	2	0.676
2297	27	female	2	medium	24.05	5.95	5	0.882
2298	55	male	2	medium	19.66	5.34	2	0.371
2299	33	female	2	medium	15.54	4.46	2	0.32
2300	29	female	2	medium	15.88	4.12	5	0.228
2301	36	unknown	2	medium	21.8	3.2	8	0.179
2302	45	unknown	1	small	5.55	4.45	8	0.415
2303	47	male	2	medium	24.81	5.19	4	0.49
2304	38	unknown	2	medium	19.56	5.44	1	0.327
2305	20	female	2	medium	20.29	4.71	4	0.221
2306	47	male	2	medium	21.21	3.79	2	0.204
2307	44	female	2	medium	15.61	4.39	5	0.285
2308	37	female	2	medium	19.16	5.84	5	0.528
2309	26	female	3	large	31.84	3.16	9	0.626
2310	21	female	2	medium	22.23	2.77	4	0.122
2311	53	unknown	3	large	35.16	4.84	7	0.372
2312	25	female	2	medium	24.94	5.06	1	0.447
2313	25	male	2	medium	19.55	5.45	3	0.184
2314	29	female	1	small	7.36	2.64	3	0.157
2315	44	male	1	small	12.66	2.34	5	0.34
2316	44	male	1	small	14.44	5.56	5	0.22
2317	50	male	2	medium	18.35	1.65	2	0.478
2318	33	female	3	large	38.35	1.65	5	0.584
2319	60	male	2	medium	20.3	4.7	2	0.685
2320	18	male	3	large	37.38	2.62	3	0.214
2321	39	unknown	1	small	5.35	4.65	7	0.53
2322	58	male	2	medium	23.07	1.93	5	0.434
2323	52	unknown	3	large	32.97	2.03	4	0.261
2324	32	female	1	small	12.33	2.67	5	0.532
2325	58	unknown	3	large	34.11	5.89	6	0.494
2326	54	female	3	large	34.08	5.92	4	0.467
2327	57	female	1	small	14.56	5.44	3	0.428
2328	22	male	1	small	14.55	5.45	5	0.433
2329	44	male	2	medium	17.38	2.62	7	0.533
2330	55	male	2	medium	18.63	1.37	4	0.959
2331	60	unknown	2	medium	20.01	4.99	3	0.659
2332	35	unknown	2	medium	21.11	3.89	8	0.708
2333	51	unknown	1	small	7.2	2.8	2	0.402
2334	20	male	2	medium	19.92	5.08	6	0.487
2335	22	male	2	medium	16.05	3.95	5	0.302
2336	39	male	1	small	5.24	4.76	4	0.367
2337	40	male	2	medium	19.44	5.56	6	0.889
2338	24	male	2	medium	20.88	4.12	4	0.322
2339	33	male	2	medium	15.25	4.75	5	0.479
2340	50	male	3	large	37.18	2.82	2	0.423
2341	23	female	3	large	38.74	1.26	5	0.26
2342	48	male	3	large	33.75	1.25	6	0.12
2343	44	male	2	medium	20.36	4.64	3	0.542
2344	25	female	1	small	5.6	4.4	3	0.186
2345	34	male	1	small	6.04	3.96	9	0.243
2346	58	male	3	large	30.74	4.26	6	0.173
2347	54	female	1	small	12.15	2.85	4	0.132
2348	25	male	2	medium	20.51	4.49	3	0.532
2349	46	male	2	medium	16.59	3.41	1	0.468
2350	24	female	3	large	39.58	5.42	8	0.168
2351	26	female	3	large	31.29	3.71	7	0.667
2352	58	male	2	medium	15.9	4.1	2	0.858
2353	52	male	2	medium	18.35	1.65	5	0.664
2354	30	male	2	medium	15.72	4.28	2	0.165
2355	53	unknown	2	medium	24.99	5.01	6	0.55
2356	47	male	2	medium	17.37	2.63	5	0.43
2357	40	female	1	small	11.52	3.48	4	0.353
2358	53	female	2	medium	22.6	2.4	1	0.723
2359	40	unknown	3	large	36.29	3.71	4	0.586
2360	53	unknown	3	large	33.51	1.49	6	0.436
2361	27	female	3	large	39.22	5.78	1	0.302
2362	53	unknown	2	medium	23.37	1.63	8	0.721
2363	38	male	2	medium	17.32	2.68	4	0.63
2364	20	female	2	medium	23.86	1.14	4	0.571
2365	40	female	3	large	36.91	3.09	7	0.451
2366	46	unknown	3	large	32.64	2.36	6	0.417
2367	27	female	2	medium	16.94	3.06	7	0.528
2368	42	male	1	small	9.09	5.91	3	0.348
2369	53	female	2	medium	15.96	4.04	6	0.681
2370	44	unknown	2	medium	22.67	2.33	6	0.468
2371	51	male	2	medium	18.81	1.19	2	0.455
2372	54	female	2	medium	24.76	5.24	5	0.226
2373	27	male	2	medium	18.6	1.4	1	0.567
2374	18	unknown	3	large	36.37	3.63	3	0.826
2375	57	male	3	large	36.45	3.55	6	0.137
2376	53	male	2	medium	17.75	2.25	5	0.536
2377	24	unknown	2	medium	22.29	2.71	7	0.512
2378	55	male	2	medium	17.69	2.31	6	0.856
2379	41	unknown	2	medium	20.18	4.82	6	0.388
2380	32	male	2	medium	23.63	1.37	1	0.365
2381	46	unknown	1	small	9.32	5.68	3	0.235
2382	35	male	2	medium	21.81	3.19	3	0.406
2383	27	male	3	large	31.16	3.84	4	0.341
2384	56	unknown	2	medium	23.72	1.28	2	0.644
2385	54	female	2	medium	17.27	2.73	3	0.521
2386	39	unknown	1	small	5.07	4.93	7	0.331
2387	57	unknown	2	medium	24.72	5.28	3	0.322
2388	25	female	2	medium	15.6	4.4	2	0.64
2389	29	male	2	medium	15.9	4.1	3	0.479
2390	57	male	3	large	37.43	2.57	2	0.119
2391	28	male	2	medium	19.09	5.91	1	0.43
2392	30	male	2	medium	22.16	2.84	6	0.775
2393	29	male	2	medium	22.26	2.74	8	0.623
2394	60	unknown	3	large	31.27	3.73	5	0.39
2395	36	female	2	medium	17.16	2.84	4	0.734
2396	21	male	3	large	38.71	1.29	6	0.451
2397	23	female	1	small	9.36	5.64	6	0.273
2398	32	male	2	medium	24.42	5.58	3	0.76
2399	54	female	2	medium	21.69	3.31	5	0.452
2400	30	male	2	medium	16.44	3.56	4	0.389
2401	55	female	2	medium	15.77	4.23	2	0.725
2402	21	female	2	medium	21.17	3.83	7	0.576
2403	30	male	2	medium	18.7	1.3	5	0.204
2404	35	male	3	large	36.74	3.26	6	0.318
2405	34	male	1	small	12.19	2.81	7	0.347
2406	42	female	2	medium	24.85	5.15	5	0.126
2407	55	unknown	1	small	9.32	5.68	2	0.318
2408	57	female	3	large	33.38	1.62	4	0.313
2409	55	male	2	medium	24.08	5.92	6	0.375
2410	25	female	2	medium	17.57	2.43	4	0.211
2411	23	female	2	medium	18.8	1.2	5	0.448
2412	37	male	2	medium	18.55	1.45	2	0.587
2413	37	unknown	2	medium	15.1	4.9	9	0.185
2414	52	male	2	medium	24.26	5.74	6	0.461
2415	31	female	1	small	12.44	2.56	7	0.565
2416	30	female	2	medium	24.49	5.51	6	0.332
2417	43	unknown	3	large	37.59	2.41	3	0.705
2418	41	male	2	medium	18.61	1.39	4	0.911
2419	19	unknown	2	medium	16.47	3.53	7	0.506
2420	34	female	1	small	11.11	3.89	3	0.552
2421	48	female	2	medium	24.86	5.14	4	0.482
2422	56	female	2	medium	17.74	2.26	7	0.222
2423	22	unknown	1	small	13.16	1.84	7	0.46
2424	30	unknown	3	large	34.97	5.03	5	0.523
2425	19	male	3	large	38.91	1.09	5	0.232
2426	24	male	3	large	35.3	4.7	5	0.448
2427	57	unknown	2	medium	21.3	3.7	5	0.609
2428	36	female	2	medium	19.09	5.91	5	0.468
2429	59	male	3	large	36.64	3.36	4	0.353
2430	35	female	1	small	9	1	5	0.349
2431	28	male	2	medium	23.5	1.5	3	0.602
2432	40	unknown	1	small	8.51	1.49	4	0.503
2433	23	unknown	3	large	30.73	4.27	7	0.413
2434	19	unknown	1	small	13.04	1.96	4	0.686
2435	22	female	2	medium	22.11	2.89	6	0.592
2436	52	male	3	large	31.61	3.39	6	0.581
2437	51	male	3	large	35.42	4.58	5	0.255
2438	36	male	2	medium	18.64	1.36	6	0.601
2439	59	male	2	medium	23.29	1.71	2	0.416
2440	51	female	1	small	12.9	2.1	2	0.595
2441	56	male	2	medium	20.49	4.51	7	0.452
2442	39	male	2	medium	15.84	4.16	3	0.415
2443	44	female	3	large	31.23	3.77	7	0.488
2444	26	female	2	medium	22.06	2.94	3	0.132
2445	50	male	1	small	11.02	3.98	3	0.787
2446	40	unknown	3	large	35.01	4.99	6	0.065
2447	30	male	1	small	5.74	4.26	6	0.117
2448	56	male	3	large	30.9	4.1	9	0.501
2449	45	female	2	medium	16.54	3.46	7	0.576
2450	59	male	1	small	14.47	5.53	4	0.314
2451	44	female	2	medium	17.23	2.77	9	0.58
2452	34	male	2	medium	18.62	1.38	4	0.255
2453	30	unknown	2	medium	15.9	4.1	6	0.482
2454	46	unknown	3	large	36.16	3.84	3	0.061
2455	24	male	3	large	32.53	2.47	5	0.241
2456	39	unknown	3	large	38.23	1.77	2	0.683
2457	43	male	2	medium	19.21	5.79	5	0.632
2458	19	male	1	small	8.8	1.2	6	0.515
2459	42	male	2	medium	18.61	1.39	3	0.053
2460	49	unknown	2	medium	17.89	2.11	6	0.353
2461	51	female	3	large	36.71	3.29	5	0.24
2462	20	female	2	medium	17.85	2.15	8	0.215
2463	38	unknown	3	large	36.85	3.15	5	0.224
2464	31	male	3	large	36.47	3.53	4	0.495
2465	20	male	1	small	14.25	5.75	3	0.44
2466	19	male	3	large	33.6	1.4	6	0.617
2467	22	unknown	2	medium	23.36	1.64	5	0.341
2468	35	male	2	medium	18.06	1.94	6	0.583
2469	33	male	3	large	32.14	2.86	3	0.548
2470	53	male	2	medium	21.75	3.25	5	0.227
2471	52	male	1	small	12.38	2.62	5	0.351
2472	19	unknown	2	medium	24.68	5.32	5	0.334
2473	28	male	2	medium	22.83	2.17	4	0.381
2474	27	male	1	small	10.09	4.91	5	0.578
2475	32	female	2	medium	21.61	3.39	1	0.23
2476	59	male	2	medium	17.65	2.35	2	0.211
2477	46	male	2	medium	21.13	3.87	7	0.671
2478	24	female	1	small	14.12	5.88	3	0.206
2479	57	unknown	1	small	10.29	4.71	5	0.283
2480	28	unknown	2	medium	15.84	4.16	8	0.867
2481	36	male	2	medium	18.57	1.43	2	0.788
2482	32	male	3	large	34.4	5.6	2	0.244
2483	32	male	3	large	36.89	3.11	1	0.349
2484	56	male	2	medium	20.39	4.61	6	0.84
2485	45	female	1	small	13.36	1.64	4	0.422
2486	54	female	1	small	10.99	4.01	7	0.709
2487	33	male	2	medium	21.8	3.2	8	0.434
2488	49	unknown	2	medium	18.89	1.11	8	0.916
2489	38	male	2	medium	19.99	5.01	9	0.65
2490	26	male	1	small	10.42	4.58	5	0.683
2491	36	male	3	large	36.45	3.55	8	0.39
2492	33	female	2	medium	20.06	4.94	5	0.714
2493	53	unknown	1	small	14.99	5.01	4	0.569
2494	21	female	2	medium	20.43	4.57	4	0.4
2495	58	male	2	medium	15.64	4.36	2	0.376
2496	23	unknown	3	large	31.14	3.86	6	0.503
2497	29	female	3	large	32.22	2.78	6	0.506
2498	40	male	3	large	30.32	4.68	3	0.243
2499	31	male	1	small	14.27	5.73	4	0.326
2500	52	male	2	medium	15.29	4.71	4	0.276
2501	52	male	2	medium	17.43	2.57	4	0.373
2502	38	male	3	large	36.25	3.75	6	0.525
2503	44	unknown	1	small	11.13	3.87	5	0.659
2504	19	female	2	medium	15.23	4.77	4	0.842
2505	23	female	3	large	38.57	1.43	6	0.484
2506	54	unknown	3	large	32.9	2.1	3	0.117
2507	52	female	2	medium	24.59	5.41	1	0.437
2508	47	male	2	medium	18.78	1.22	5	0.363
2509	57	male	1	small	13.06	1.94	6	0.392
2510	19	unknown	2	medium	24.88	5.12	7	0.487
2511	29	unknown	2	medium	20.09	4.91	5	0.336
2512	27	unknown	2	medium	22.44	2.56	6	0.56
2513	50	female	2	medium	19.08	5.92	7	0.461
2514	42	male	2	medium	20.49	4.51	4	0.552
2515	25	male	2	medium	17.12	2.88	4	0.348
2516	28	female	2	medium	16.04	3.96	5	0.672
2517	36	male	2	medium	17.82	2.18	3	0.457
2518	39	female	3	large	31.45	3.55	4	0.15
2519	50	male	1	small	14.82	5.18	4	0.48
2520	50	female	2	medium	20.73	4.27	5	0.204
2521	45	unknown	3	large	39.44	5.56	5	0.14
2522	55	unknown	2	medium	20.33	4.67	3	0.456
2523	21	male	1	small	6.9	3.1	3	0.368
2524	35	unknown	1	small	11.94	3.06	3	0.191
2525	43	male	2	medium	24.13	5.87	2	0.641
2526	53	unknown	3	large	39.83	5.17	4	0.021
2527	36	male	3	large	36.25	3.75	1	0.192
2528	52	unknown	2	medium	17.39	2.61	5	0.268
2529	29	male	2	medium	17.28	2.72	6	0.74
2530	28	male	1	small	13.54	1.46	5	0.487
2531	18	male	2	medium	24.54	5.46	4	0.634
2532	34	male	3	large	30.95	4.05	3	0.823
2533	39	male	3	large	37.69	2.31	6	0.277
2534	43	unknown	3	large	36.35	3.65	5	0.344
2535	32	male	2	medium	21.73	3.27	5	0.684
2536	41	female	1	small	8.23	1.77	4	0.617
2537	55	male	1	small	13.32	1.68	2	0.761
2538	28	unknown	1	small	6.47	3.53	3	0.668
2539	29	unknown	2	medium	23.92	1.08	6	0.422
2540	41	female	1	small	5.85	4.15	5	0.302
2541	55	female	2	medium	19.42	5.58	7	0.655
2542	52	unknown	1	small	14.82	5.18	7	0.372
2543	31	male	2	medium	19.78	5.22	3	0.337
2544	48	male	2	medium	21.45	3.55	4	0.38
2545	29	unknown	2	medium	19.88	5.12	7	0.183
2546	30	male	2	medium	18.57	1.43	3	0.535
2547	31	unknown	2	medium	18.98	1.02	6	0.364
2548	23	male	2	medium	20.52	4.48	3	0.57
2549	46	female	2	medium	19.01	5.99	4	0.468
2550	49	female	1	small	13.36	1.64	2	0.478
2551	45	male	2	medium	22.07	2.93	4	0.373
2552	53	male	2	medium	21.09	3.91	2	0.507
2553	57	male	2	medium	24.86	5.14	7	0.078
2554	20	unknown	2	medium	18.22	1.78	4	0.411
2555	51	male	2	medium	24.11	5.89	3	0.562
2556	24	unknown	1	small	13.83	1.17	9	0.341
2557	40	male	2	medium	19.51	5.49	4	0.547
2558	21	male	3	large	39.85	5.15	1	0.24
2559	44	male	3	large	32.77	2.23	6	0.4
2560	21	female	2	medium	22.1	2.9	7	0.146
2561	43	male	3	large	36.49	3.51	3	0.853
2562	46	male	2	medium	23.63	1.37	6	0.772
2563	58	male	2	medium	18.77	1.23	6	0.205
2564	51	male	2	medium	20.99	4.01	6	0.539
2565	51	unknown	1	small	9.79	5.21	6	0.462
2566	59	male	1	small	13.68	1.32	4	0.405
2567	55	unknown	1	small	14.7	5.3	5	0.151
2568	45	male	3	large	38.44	1.56	6	0.626
2569	22	male	2	medium	23.88	1.12	4	0.847
2570	22	female	3	large	38.88	1.12	1	0.224
2571	30	female	3	large	37.06	2.94	2	0.238
2572	22	female	1	small	12.92	2.08	6	0.775
2573	27	male	1	small	5.07	4.93	6	0.642
2574	22	unknown	3	large	38	2	1	0.454
2575	52	female	2	medium	17.52	2.48	1	0.766
2576	19	male	1	small	9.12	5.88	4	0.379
2577	45	female	2	medium	19.19	5.81	3	0.091
2578	18	male	2	medium	23.61	1.39	3	0.56
2579	33	unknown	2	medium	17.27	2.73	1	0.532
2580	20	male	2	medium	16.81	3.19	3	0.267
2581	27	unknown	3	large	34.68	5.32	6	0.166
2582	37	unknown	1	small	6.93	3.07	5	0.452
2583	35	female	3	large	38.37	1.63	6	0.476
2584	41	female	2	medium	19.23	5.77	2	0.498
2585	40	male	2	medium	22.4	2.6	1	0.319
2586	60	female	2	medium	23.09	1.91	6	0.337
2587	47	unknown	3	large	37.17	2.83	6	0.57
2588	60	male	2	medium	22.16	2.84	4	0.4
2589	25	male	3	large	38.21	1.79	5	0.129
2590	58	male	2	medium	16.82	3.18	2	0.244
2591	46	female	2	medium	19.1	5.9	9	0.4
2592	51	male	2	medium	24.3	5.7	4	0.443
2593	24	female	2	medium	22.97	2.03	6	0.513
2594	21	male	2	medium	24.3	5.7	4	0.165
2595	24	male	1	small	8.66	1.34	9	0.517
2596	25	male	1	small	14.54	5.46	5	0.67
2597	58	male	2	medium	18.71	1.29	4	0.251
2598	40	female	2	medium	15.81	4.19	3	0.214
2599	58	male	1	small	7.54	2.46	6	0.788
2600	54	unknown	2	medium	18.82	1.18	3	0.555
2601	22	unknown	1	small	13.68	1.32	4	0.314
2602	44	male	3	large	32.87	2.13	1	0.466
2603	37	male	2	medium	24.33	5.67	9	0.393
2604	55	unknown	3	large	37.49	2.51	5	0.323
2605	21	male	3	large	35.04	4.96	8	0.307
2606	58	male	3	large	30.89	4.11	2	0.153
2607	48	male	2	medium	20.29	4.71	5	0.586
2608	43	male	2	medium	21.43	3.57	6	0.656
2609	50	unknown	2	medium	24.29	5.71	5	0.547
2610	36	male	2	medium	16.04	3.96	9	0.475
2611	46	female	2	medium	22.62	2.38	8	0.111
2612	60	female	3	large	30.7	4.3	3	0.614
2613	25	female	2	medium	15.69	4.31	9	0.551
2614	21	male	1	small	12.02	2.98	4	0.285
2615	41	male	3	large	30.5	4.5	4	0.631
2616	41	male	2	medium	23.62	1.38	5	0.497
2617	46	unknown	1	small	7.8	2.2	2	0.517
2618	44	male	3	large	33.87	1.13	4	0.504
2619	48	male	1	small	12.46	2.54	1	0.575
2620	53	female	1	small	13.79	1.21	3	0.086
2621	33	male	3	large	37.28	2.72	5	0.216
2622	29	female	2	medium	18.62	1.38	6	0.503
2623	47	male	3	large	34.65	5.35	9	0.322
2624	59	female	2	medium	18.98	1.02	3	0.164
2625	36	male	1	small	14.32	5.68	4	0.352
2626	31	female	2	medium	22.17	2.83	8	0.775
2627	45	unknown	1	small	6.66	3.34	7	0.704
2628	41	unknown	3	large	36.18	3.82	3	0.381
2629	44	male	1	small	7.2	2.8	7	0.203
2630	32	unknown	3	large	32.4	2.6	6	0.6
2631	56	female	2	medium	21.56	3.44	9	0.305
2632	26	male	1	small	8.89	1.11	4	0.883
2633	44	male	1	small	9.81	5.19	7	0.429
2634	51	male	2	medium	19.43	5.57	6	0.494
2635	49	unknown	1	small	12.93	2.07	1	0.884
2636	33	unknown	1	small	14.85	5.15	7	0.431
2637	54	male	2	medium	23.38	1.62	6	0.635
2638	32	male	1	small	11.19	3.81	1	0.449
2639	47	male	1	small	13.34	1.66	1	0.446
2640	44	male	2	medium	21.4	3.6	6	0.304
2641	54	unknown	3	large	31.21	3.79	5	0.461
2642	32	unknown	3	large	37.44	2.56	6	0.662
2643	33	unknown	2	medium	20.8	4.2	4	0.734
2644	49	female	2	medium	22.9	2.1	7	0.186
2645	36	female	2	medium	22.04	2.96	3	0.497
2646	19	unknown	2	medium	21.07	3.93	5	0.315
2647	53	male	2	medium	18.2	1.8	5	0.862
2648	53	female	2	medium	21.12	3.88	4	0.469
2649	28	male	1	small	8.29	1.71	5	0.329
2650	47	male	3	large	35.5	4.5	5	0.655
2651	55	male	2	medium	21.59	3.41	4	0.711
2652	22	male	2	medium	17.31	2.69	3	0.098
2653	28	female	3	large	33.36	1.64	6	0.11
2654	47	male	1	small	13.23	1.77	5	0.666
2655	38	unknown	3	large	30.85	4.15	7	0.563
2656	31	male	1	small	12.3	2.7	6	0.365
2657	34	male	3	large	33.35	1.65	6	0.361
2658	19	male	2	medium	22.77	2.23	8	0.017
2659	54	male	2	medium	16.71	3.29	2	0.084
2660	51	male	2	medium	16.55	3.45	1	0.323
2661	42	unknown	2	medium	21.34	3.66	1	0.021
2662	43	female	1	small	12.29	2.71	6	0.273
2663	35	female	3	large	34.85	5.15	2	0.492
2664	46	unknown	2	medium	24.04	5.96	4	0.473
2665	31	unknown	3	large	38.63	1.37	2	0.069
2666	25	female	3	large	38.53	1.47	4	0.887
2667	35	female	1	small	8.15	1.85	6	0.341
2668	40	unknown	2	medium	16.02	3.98	8	0.231
2669	53	male	2	medium	16.02	3.98	4	0.588
2670	25	unknown	2	medium	20.99	4.01	2	0.351
2671	21	male	2	medium	15.05	4.95	5	0.623
